start_utc=2026-02-22T17:07:00Z
out_md=/Users/quiznat/Desktop/Tree_of_Thought/phase2/benchmarks/analysis/protocol_v4_gate_report.md
out_json=/Users/quiznat/Desktop/Tree_of_Thought/phase2/benchmarks/analysis/protocol_v4_gate_report.json
protocol_v4_confirmatory_matrix_start=2026-02-22T17:15:58Z
tasks=['game24-demo', 'subset-sum-demo', 'linear2-demo', 'digit-permutation-demo']
models=['Qwen/Qwen3-Coder-Next:novita', 'Qwen/Qwen2.5-72B-Instruct', 'Qwen/Qwen2.5-Coder-32B-Instruct']
report_only=False dry_run=False
capability_parity_policy=equalize_react_to_tot
retry_policy=max_attempts_per_block=5,backoff_seconds=45

### EXEC
python3 /Users/quiznat/Desktop/Tree_of_Thought/phase2/code/scripts/run_structured_lockset.py --task-id game24-demo --panel-file /Users/quiznat/Desktop/Tree_of_Thought/phase2/benchmarks/panels/game24_lockset_v4.json --provider hf --model-id Qwen/Qwen3-Coder-Next:novita --conditions single,react,tot --tot-evaluator-mode model_self_eval --tot-max-depth 3 --tot-branch-factor 3 --tot-frontier-width 3 --hf-timeout-seconds 180 --hf-temperature 0.0 --hf-top-p 1.0 --capability-parity-policy equalize_react_to_tot --seed-policy item_hash --limit 50 --max-workers 12 --confidence-level 0.95 --bootstrap-samples 10000 --runs-dir /Users/quiznat/Desktop/Tree_of_Thought/phase2/benchmarks/runs/protocol_v4_confirmatory_matrix/game24_demo/qwen_qwen3_coder_next_novita --run-log /Users/quiznat/Desktop/Tree_of_Thought/phase2/reproducibility/run-log-protocol-v4.md --report-md /Users/quiznat/Desktop/Tree_of_Thought/phase2/benchmarks/analysis/game24_demo_confirmatory_report_qwen_qwen3_coder_next_novita_v4.md --report-json /Users/quiznat/Desktop/Tree_of_Thought/phase2/benchmarks/analysis/game24_demo_confirmatory_report_qwen_qwen3_coder_next_novita_v4.json
run=task=game24-demo model=Qwen/Qwen3-Coder-Next:novita attempt=1/5
capability_parity_policy=equalize_react_to_tot
task_tools_available=['calc']
condition_tools_exposed={'single': [], 'react': [], 'tot': []}
task=game24-demo item=g24-v4-007 condition=baseline-single-path run_id=BASELINE-SINGLE-PATH-20260222-171605-0b8931 outcome=success path=/Users/quiznat/Desktop/Tree_of_Thought/phase2/benchmarks/runs/protocol_v4_confirmatory_matrix/game24_demo/qwen_qwen3_coder_next_novita/BASELINE-SINGLE-PATH-20260222-171605-0b8931.json
task=game24-demo item=g24-v4-007 condition=baseline-react run_id=BASELINE-REACT-20260222-171624-23cee4 outcome=failure path=/Users/quiznat/Desktop/Tree_of_Thought/phase2/benchmarks/runs/protocol_v4_confirmatory_matrix/game24_demo/qwen_qwen3_coder_next_novita/BASELINE-REACT-20260222-171624-23cee4.json
task=game24-demo item=g24-v4-007 condition=tot-prototype run_id=TOT-PROTOTYPE-20260222-171651-7a4c6f outcome=success path=/Users/quiznat/Desktop/Tree_of_Thought/phase2/benchmarks/runs/protocol_v4_confirmatory_matrix/game24_demo/qwen_qwen3_coder_next_novita/TOT-PROTOTYPE-20260222-171651-7a4c6f.json
task=game24-demo item=g24-v4-002 condition=baseline-single-path run_id=BASELINE-SINGLE-PATH-20260222-171559-5dad42 outcome=failure path=/Users/quiznat/Desktop/Tree_of_Thought/phase2/benchmarks/runs/protocol_v4_confirmatory_matrix/game24_demo/qwen_qwen3_coder_next_novita/BASELINE-SINGLE-PATH-20260222-171559-5dad42.json
task=game24-demo item=g24-v4-002 condition=baseline-react run_id=BASELINE-REACT-20260222-171627-7c9205 outcome=failure path=/Users/quiznat/Desktop/Tree_of_Thought/phase2/benchmarks/runs/protocol_v4_confirmatory_matrix/game24_demo/qwen_qwen3_coder_next_novita/BASELINE-REACT-20260222-171627-7c9205.json
task=game24-demo item=g24-v4-002 condition=tot-prototype run_id=TOT-PROTOTYPE-20260222-171653-e4ea37 outcome=success path=/Users/quiznat/Desktop/Tree_of_Thought/phase2/benchmarks/runs/protocol_v4_confirmatory_matrix/game24_demo/qwen_qwen3_coder_next_novita/TOT-PROTOTYPE-20260222-171653-e4ea37.json
task=game24-demo item=g24-v4-010 condition=baseline-single-path run_id=BASELINE-SINGLE-PATH-20260222-171620-a80fe5 outcome=failure path=/Users/quiznat/Desktop/Tree_of_Thought/phase2/benchmarks/runs/protocol_v4_confirmatory_matrix/game24_demo/qwen_qwen3_coder_next_novita/BASELINE-SINGLE-PATH-20260222-171620-a80fe5.json
task=game24-demo item=g24-v4-010 condition=baseline-react run_id=BASELINE-REACT-20260222-171651-4dfdfb outcome=failure path=/Users/quiznat/Desktop/Tree_of_Thought/phase2/benchmarks/runs/protocol_v4_confirmatory_matrix/game24_demo/qwen_qwen3_coder_next_novita/BASELINE-REACT-20260222-171651-4dfdfb.json
task=game24-demo item=g24-v4-010 condition=tot-prototype run_id=TOT-PROTOTYPE-20260222-171713-fcc20d outcome=success path=/Users/quiznat/Desktop/Tree_of_Thought/phase2/benchmarks/runs/protocol_v4_confirmatory_matrix/game24_demo/qwen_qwen3_coder_next_novita/TOT-PROTOTYPE-20260222-171713-fcc20d.json
task=game24-demo item=g24-v4-016 condition=baseline-single-path run_id=BASELINE-SINGLE-PATH-20260222-171708-0cb622 outcome=success path=/Users/quiznat/Desktop/Tree_of_Thought/phase2/benchmarks/runs/protocol_v4_confirmatory_matrix/game24_demo/qwen_qwen3_coder_next_novita/BASELINE-SINGLE-PATH-20260222-171708-0cb622.json
task=game24-demo item=g24-v4-016 condition=baseline-react run_id=BASELINE-REACT-20260222-171714-6b2f0b outcome=failure path=/Users/quiznat/Desktop/Tree_of_Thought/phase2/benchmarks/runs/protocol_v4_confirmatory_matrix/game24_demo/qwen_qwen3_coder_next_novita/BASELINE-REACT-20260222-171714-6b2f0b.json
task=game24-demo item=g24-v4-016 condition=tot-prototype run_id=TOT-PROTOTYPE-20260222-171722-9df10d outcome=success path=/Users/quiznat/Desktop/Tree_of_Thought/phase2/benchmarks/runs/protocol_v4_confirmatory_matrix/game24_demo/qwen_qwen3_coder_next_novita/TOT-PROTOTYPE-20260222-171722-9df10d.json
task=game24-demo item=g24-v4-005 condition=baseline-single-path run_id=BASELINE-SINGLE-PATH-20260222-171559-b574d7 outcome=failure path=/Users/quiznat/Desktop/Tree_of_Thought/phase2/benchmarks/runs/protocol_v4_confirmatory_matrix/game24_demo/qwen_qwen3_coder_next_novita/BASELINE-SINGLE-PATH-20260222-171559-b574d7.json
task=game24-demo item=g24-v4-005 condition=baseline-react run_id=BASELINE-REACT-20260222-171657-451a01 outcome=timeout path=/Users/quiznat/Desktop/Tree_of_Thought/phase2/benchmarks/runs/protocol_v4_confirmatory_matrix/game24_demo/qwen_qwen3_coder_next_novita/BASELINE-REACT-20260222-171657-451a01.json
task=game24-demo item=g24-v4-005 condition=tot-prototype run_id=TOT-PROTOTYPE-20260222-171754-d2f9c5 outcome=success path=/Users/quiznat/Desktop/Tree_of_Thought/phase2/benchmarks/runs/protocol_v4_confirmatory_matrix/game24_demo/qwen_qwen3_coder_next_novita/TOT-PROTOTYPE-20260222-171754-d2f9c5.json
task=game24-demo item=g24-v4-017 condition=baseline-single-path run_id=BASELINE-SINGLE-PATH-20260222-171652-24bceb outcome=failure path=/Users/quiznat/Desktop/Tree_of_Thought/phase2/benchmarks/runs/protocol_v4_confirmatory_matrix/game24_demo/qwen_qwen3_coder_next_novita/BASELINE-SINGLE-PATH-20260222-171652-24bceb.json
task=game24-demo item=g24-v4-017 condition=baseline-react run_id=BASELINE-REACT-20260222-171709-6aafd6 outcome=failure path=/Users/quiznat/Desktop/Tree_of_Thought/phase2/benchmarks/runs/protocol_v4_confirmatory_matrix/game24_demo/qwen_qwen3_coder_next_novita/BASELINE-REACT-20260222-171709-6aafd6.json
task=game24-demo item=g24-v4-017 condition=tot-prototype run_id=TOT-PROTOTYPE-20260222-171759-d34c60 outcome=success path=/Users/quiznat/Desktop/Tree_of_Thought/phase2/benchmarks/runs/protocol_v4_confirmatory_matrix/game24_demo/qwen_qwen3_coder_next_novita/TOT-PROTOTYPE-20260222-171759-d34c60.json
task=game24-demo item=g24-v4-011 condition=baseline-single-path run_id=BASELINE-SINGLE-PATH-20260222-171559-280eca outcome=failure path=/Users/quiznat/Desktop/Tree_of_Thought/phase2/benchmarks/runs/protocol_v4_confirmatory_matrix/game24_demo/qwen_qwen3_coder_next_novita/BASELINE-SINGLE-PATH-20260222-171559-280eca.json
task=game24-demo item=g24-v4-011 condition=baseline-react run_id=BASELINE-REACT-20260222-171622-eab279 outcome=failure path=/Users/quiznat/Desktop/Tree_of_Thought/phase2/benchmarks/runs/protocol_v4_confirmatory_matrix/game24_demo/qwen_qwen3_coder_next_novita/BASELINE-REACT-20260222-171622-eab279.json
task=game24-demo item=g24-v4-011 condition=tot-prototype run_id=TOT-PROTOTYPE-20260222-171810-ac431a outcome=success path=/Users/quiznat/Desktop/Tree_of_Thought/phase2/benchmarks/runs/protocol_v4_confirmatory_matrix/game24_demo/qwen_qwen3_coder_next_novita/TOT-PROTOTYPE-20260222-171810-ac431a.json
task=game24-demo item=g24-v4-021 condition=baseline-single-path run_id=BASELINE-SINGLE-PATH-20260222-171755-e7e196 outcome=failure path=/Users/quiznat/Desktop/Tree_of_Thought/phase2/benchmarks/runs/protocol_v4_confirmatory_matrix/game24_demo/qwen_qwen3_coder_next_novita/BASELINE-SINGLE-PATH-20260222-171755-e7e196.json
task=game24-demo item=g24-v4-021 condition=baseline-react run_id=BASELINE-REACT-20260222-171806-032ab1 outcome=failure path=/Users/quiznat/Desktop/Tree_of_Thought/phase2/benchmarks/runs/protocol_v4_confirmatory_matrix/game24_demo/qwen_qwen3_coder_next_novita/BASELINE-REACT-20260222-171806-032ab1.json
task=game24-demo item=g24-v4-021 condition=tot-prototype run_id=TOT-PROTOTYPE-20260222-171824-372ce1 outcome=success path=/Users/quiznat/Desktop/Tree_of_Thought/phase2/benchmarks/runs/protocol_v4_confirmatory_matrix/game24_demo/qwen_qwen3_coder_next_novita/TOT-PROTOTYPE-20260222-171824-372ce1.json
task=game24-demo item=g24-v4-018 condition=baseline-single-path run_id=BASELINE-SINGLE-PATH-20260222-171654-c810a3 outcome=failure path=/Users/quiznat/Desktop/Tree_of_Thought/phase2/benchmarks/runs/protocol_v4_confirmatory_matrix/game24_demo/qwen_qwen3_coder_next_novita/BASELINE-SINGLE-PATH-20260222-171654-c810a3.json
task=game24-demo item=g24-v4-018 condition=baseline-react run_id=BASELINE-REACT-20260222-171721-3c8ae6 outcome=failure path=/Users/quiznat/Desktop/Tree_of_Thought/phase2/benchmarks/runs/protocol_v4_confirmatory_matrix/game24_demo/qwen_qwen3_coder_next_novita/BASELINE-REACT-20260222-171721-3c8ae6.json
task=game24-demo item=g24-v4-018 condition=tot-prototype run_id=TOT-PROTOTYPE-20260222-171826-753957 outcome=success path=/Users/quiznat/Desktop/Tree_of_Thought/phase2/benchmarks/runs/protocol_v4_confirmatory_matrix/game24_demo/qwen_qwen3_coder_next_novita/TOT-PROTOTYPE-20260222-171826-753957.json
task=game24-demo item=g24-v4-022 condition=baseline-single-path run_id=BASELINE-SINGLE-PATH-20260222-171813-1bb85d outcome=failure path=/Users/quiznat/Desktop/Tree_of_Thought/phase2/benchmarks/runs/protocol_v4_confirmatory_matrix/game24_demo/qwen_qwen3_coder_next_novita/BASELINE-SINGLE-PATH-20260222-171813-1bb85d.json
task=game24-demo item=g24-v4-022 condition=baseline-react run_id=BASELINE-REACT-20260222-171817-61a9f8 outcome=failure path=/Users/quiznat/Desktop/Tree_of_Thought/phase2/benchmarks/runs/protocol_v4_confirmatory_matrix/game24_demo/qwen_qwen3_coder_next_novita/BASELINE-REACT-20260222-171817-61a9f8.json
task=game24-demo item=g24-v4-022 condition=tot-prototype run_id=TOT-PROTOTYPE-20260222-171828-ccbf59 outcome=success path=/Users/quiznat/Desktop/Tree_of_Thought/phase2/benchmarks/runs/protocol_v4_confirmatory_matrix/game24_demo/qwen_qwen3_coder_next_novita/TOT-PROTOTYPE-20260222-171828-ccbf59.json
